player_id,player_name,firstname,lastname,number,position,age,birth_date,birth_place,birth_country,nationality,height,weight,injured,rating,team_id,team_name,league,season,captain,shots_total,shots_on,goals_total,goals_conceded,goals_assists,passes_total,passes_key,passes_accuracy,tackles_total,tackles_blocks,tackles_interceptions,duels_total,duels_won,dribbles_attempts,dribbles_success,fouls_drawn,fouls_committed,cards_yellow,cards_yellowred,cards_red,penalty_won,penalty_commited,penalty_success,penalty_missed,penalty_saved,games_appearences,games_minutes_played,games_lineups,substitutes_in,substitutes_out,substitutes_bench
21579,K. Kaïboué,Kylian,Kaïboué,NA,Midfielder,22,20/08/1998,Firminy,France,France,179 cm,65 kg,NA,NA,82,Montpellier,Ligue 1,2018-2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21579,K. Kaïboué,Kylian,Kaïboué,NA,Midfielder,22,20/08/1998,Firminy,France,France,179 cm,65 kg,NA,NA,82,Montpellier,Coupe de la Ligue,2018-2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21582,F. Mollet,Florent,Mollet,NA,Midfielder,29,19/11/1991,Fontaine-lès-Dijon,France,France,174 cm,68 kg,NA,7.264516,82,Montpellier,Ligue 1,2018-2019,0,81,31,6,0,4,1077,70,86,20,1,21,291,102,51,20,32,44,6,1,0,0,0,0,0,0,32,2580,31,1,18,1
21582,F. Mollet,Florent,Mollet,NA,Midfielder,29,19/11/1991,Fontaine-lès-Dijon,France,France,174 cm,68 kg,NA,NA,82,Montpellier,Coupe de la Ligue,2018-2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,0,1,0,1
21584,M. Ristić,Mihailo,Ristić,NA,Midfielder,25,31/10/1995,Bijeljina,Bosnia and Herzegovina,Serbia,183 cm,73 kg,NA,6.742857,82,Montpellier,Ligue 1,2018-2019,0,4,1,1,0,0,73,2,71,7,3,8,45,21,5,2,4,3,0,0,0,0,0,0,0,0,10,321,3,7,2,11
21576,A. Adouyev,Amir,Adouyev,NA,Midfielder,21,11/05/1999,Ordjonikidzeus,Russia,Russia,181 cm,66 kg,NA,NA,82,Montpellier,Ligue 1,2018-2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
21591,A. Delort,Andy,Delort,NA,Attacker,29,09/10/1991,Sete,France,Algeria,182 cm,82 kg,NA,7.297142,82,Montpellier,Ligue 1,2018-2019,0,117,37,14,0,6,657,55,63,17,7,4,632,260,93,52,52,90,4,0,0,0,0,3,0,0,36,3132,36,0,17,0
21591,A. Delort,Andy,Delort,NA,Attacker,29,09/10/1991,Sete,France,Algeria,182 cm,82 kg,NA,NA,82,Montpellier,Coupe de la Ligue,2018-2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,0,1,0,1
21591,A. Delort,Andy,Delort,NA,Attacker,29,09/10/1991,Sete,France,Algeria,182 cm,82 kg,NA,NA,82,Montpellier,Coupe de France,2018-2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,90,1,0,0,0
21592,G. Laborde,Gaëtan,Laborde,NA,Attacker,26,03/05/1994,Mont-de-Marsan,France,France,182 cm,81 kg,NA,6.300000,82,Montpellier,Ligue 1,2018-2019,0,0,0,11,0,0,10,1,45,3,0,0,26,9,6,1,0,1,1,0,1,0,0,0,0,0,36,2916,35,1,19,1
21592,G. Laborde,Gaëtan,Laborde,NA,Attacker,26,03/05/1994,Mont-de-Marsan,France,France,182 cm,81 kg,NA,NA,82,Montpellier,Coupe de la Ligue,2018-2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,1,0,1
21592,G. Laborde,Gaëtan,Laborde,NA,Attacker,26,03/05/1994,Mont-de-Marsan,France,France,182 cm,81 kg,NA,NA,82,Montpellier,Coupe de France,2018-2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,90,1,0,0,0
21589,B. Boutobba,Bilal,Boutobba,NA,Attacker,22,29/08/1998,Marseille,France,France,172 cm,65 kg,NA,6.800000,82,Montpellier,Ligue 1,2018-2019,0,3,0,0,0,0,12,1,95,0,0,0,13,5,5,2,3,1,0,0,0,0,0,0,0,0,2,30,0,2,0,7
21590,S. Camara,Souleymane,Camara,NA,Attacker,38,22/12/1982,Dakar,Senegal,Senegal,173 cm,74 kg,NA,6.855555,82,Montpellier,Ligue 1,2018-2019,0,8,6,3,0,0,36,2,54,0,0,0,36,15,5,3,6,3,0,0,0,0,0,0,0,0,12,125,0,12,0,36
21590,S. Camara,Souleymane,Camara,NA,Attacker,38,22/12/1982,Dakar,Senegal,Senegal,173 cm,74 kg,NA,NA,82,Montpellier,Coupe de la Ligue,2018-2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,71,1,0,1,0
21590,S. Camara,Souleymane,Camara,NA,Attacker,38,22/12/1982,Dakar,Senegal,Senegal,173 cm,74 kg,NA,NA,82,Montpellier,Coupe de France,2018-2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21580,P. Lasne,Paul,Lasne,NA,Midfielder,31,16/01/1989,St-Cloud,France,France,186 cm,77 kg,NA,6.700000,82,Montpellier,Ligue 1,2018-2019,0,23,8,2,0,0,686,23,75,33,2,21,197,109,21,11,24,27,5,0,0,0,1,0,0,0,35,1778,18,17,6,18
21580,P. Lasne,Paul,Lasne,NA,Midfielder,31,16/01/1989,St-Cloud,France,France,186 cm,77 kg,NA,NA,82,Montpellier,Coupe de la Ligue,2018-2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,90,1,0,0,0
21580,P. Lasne,Paul,Lasne,NA,Midfielder,31,16/01/1989,St-Cloud,France,France,186 cm,77 kg,NA,NA,82,Montpellier,Coupe de France,2018-2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,75,1,0,1,0
21572,A. Oyongo,Ambroise,Oyongo Bitolo,NA,Defender,29,22/06/1991,Ndikinimeki,Cameroon,Cameroon,170 cm,68 kg,NA,6.728000,82,Montpellier,Ligue 1,2018-2019,0,11,3,2,0,0,520,22,67,21,6,38,223,109,52,28,24,23,5,0,0,0,0,0,0,0,26,2141,25,1,6,8
21572,A. Oyongo,Ambroise,Oyongo Bitolo,NA,Defender,29,22/06/1991,Ndikinimeki,Cameroon,Cameroon,170 cm,68 kg,NA,NA,82,Montpellier,Coupe de la Ligue,2018-2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21572,A. Oyongo,Ambroise,Oyongo Bitolo,NA,Defender,29,22/06/1991,Ndikinimeki,Cameroon,Cameroon,170 cm,68 kg,NA,NA,82,Montpellier,Coupe de France,2018-2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,90,1,0,0,0
2611,Mathías Sebastián Suárez Suárez,Mathías Sebastián,Suárez Suárez,NA,Defender,24,24/06/1996,Montevideo,Uruguay,Uruguay,182 cm,80 kg,NA,6.520000,82,Montpellier,Ligue 1,2018-2019,0,0,0,0,0,0,144,4,75,11,0,9,89,48,6,1,16,14,2,0,0,0,0,0,0,0,10,552,7,3,5,7
21697,Arnold Bouka Moutou,Arnold,Bouka Moutou,NA,Defender,31,28/11/1988,Reims,France,Congo,176 cm,72 kg,NA,6.200000,89,Dijon,Ligue 1,2018-2019,0,1,0,0,0,0,18,0,61,1,0,3,13,6,2,1,1,1,0,0,0,0,0,0,0,0,3,63,0,3,0,8
21697,Arnold Bouka Moutou,Arnold,Bouka Moutou,NA,Defender,31,28/11/1988,Reims,France,Congo,176 cm,72 kg,NA,NA,89,Dijon,Coupe de France,2018-2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,180,2,0,0,0
87057,Yoann  Gourcuff,Yoann,Gourcuff,NA,Midfielder,33,11/07/1986,Ploemeur,France,France,185 cm,82 kg,NA,6.557142,89,Dijon,Ligue 1,2018-2019,0,7,1,0,0,0,65,3,81,0,1,0,12,4,2,1,3,2,0,0,0,0,0,0,0,0,8,127,0,8,0,9
50803,L. Ciman,Laurent,Ciman,NA,Defender,35,05/08/1985,Farciennes,Belgium,Belgium,182 cm,68 kg,NA,6.755555,89,Dijon,Ligue 1,2018-2019,0,9,2,0,0,0,497,3,81,6,9,7,69,33,0,0,5,11,3,0,0,0,0,0,0,0,9,715,7,2,0,5
21714,Sory Kaba,Sory,Kaba,NA,Attacker,25,28/07/1995,Conakry,Guinea,Guinea,191 cm,80 kg,NA,6.550000,89,Dijon,Ligue 1,2018-2019,0,2,0,0,0,1,56,6,74,1,0,0,101,43,14,5,7,13,0,0,0,0,0,0,0,0,9,227,2,7,2,13
21714,Sory Kaba,Sory,Kaba,NA,Attacker,25,28/07/1995,Conakry,Guinea,Guinea,191 cm,80 kg,NA,NA,89,Dijon,Coupe de France,2018-2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,44,0,1,0,1
21709,E. Loiodice,Enzo,Loiodice,NA,Midfielder,20,27/11/2000,NA,France,France,176 cm,60 kg,NA,6.609090,89,Dijon,Ligue 1,2018-2019,0,5,2,0,0,1,353,6,83,13,0,12,101,54,8,4,19,13,4,1,0,0,0,0,0,0,12,852,10,2,3,11
21709,E. Loiodice,Enzo,Loiodice,NA,Midfielder,20,27/11/2000,NA,France,France,176 cm,60 kg,NA,NA,89,Dijon,Coupe de France,2018-2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,162,2,0,1,2
2946,O. Haddadi,Oussama,Haddadi,NA,Defender,28,28/01/1992,Tunis,Tunisia,Tunisia,184 cm,79 kg,NA,6.814705,89,Dijon,Ligue 1,2018-2019,0,10,4,2,0,2,969,36,75,31,8,47,243,112,23,12,12,31,6,1,0,0,0,0,0,0,32,2678,30,2,5,4
2946,O. Haddadi,Oussama,Haddadi,NA,Defender,28,28/01/1992,Tunis,Tunisia,Tunisia,184 cm,79 kg,NA,NA,89,Dijon,Coupe de France,2018-2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,185,2,1,0,1
2946,O. Haddadi,Oussama,Haddadi,NA,Defender,28,28/01/1992,Tunis,Tunisia,Tunisia,184 cm,79 kg,NA,NA,89,Dijon,Coupe de la Ligue,2018-2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,180,2,0,0,0
21702,Alexandre Tégar,Alexandre,Tégar,NA,Defender,20,12/08/2000,NA,France,France,NA,NA,NA,NA,89,Dijon,Ligue 1,2018-2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21707,Theo Godard,Theo,Godard,NA,Midfielder,19,21/05/2001,NA,France,France,175 cm,NA,NA,NA,89,Dijon,Coupe de la Ligue,2018-2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2913,Kwon Chang-Hoon,Chang-Hoon,Kwon,NA,Attacker,26,30/06/1994,Seoul,Korea Republic,Korea Republic,174 cm,66 kg,NA,6.647368,89,Dijon,Ligue 1,2018-2019,0,21,7,2,0,0,224,13,68,5,0,7,136,54,34,17,13,9,1,0,0,0,0,0,0,0,19,935,10,9,6,11
2913,Kwon Chang-Hoon,Chang-Hoon,Kwon,NA,Attacker,26,30/06/1994,Seoul,Korea Republic,Korea Republic,174 cm,66 kg,NA,NA,89,Dijon,Coupe de la Ligue,2018-2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0,1,0,1
2913,Kwon Chang-Hoon,Chang-Hoon,Kwon,NA,Attacker,26,30/06/1994,Seoul,Korea Republic,Korea Republic,174 cm,66 kg,NA,NA,89,Dijon,Coupe de France,2018-2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,204,3,0,3,0
21712,Sory Doumbouya,Sory,Doumbouya,NA,Attacker,21,31/01/1999,Riom,France,France,NA,NA,NA,NA,89,Dijon,Ligue 1,2018-2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
21712,Sory Doumbouya,Sory,Doumbouya,NA,Attacker,21,31/01/1999,Riom,France,France,NA,NA,NA,NA,89,Dijon,Coupe de la Ligue,2018-2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21701,V. Rosier,Valentin,Rosier,NA,Defender,24,19/08/1996,Montauban,France,France,175 cm,70 kg,NA,6.688888,89,Dijon,Ligue 1,2018-2019,0,14,3,0,0,3,558,11,81,26,4,32,196,98,26,16,19,36,2,0,0,0,0,0,0,0,18,1458,16,2,0,2
21701,V. Rosier,Valentin,Rosier,NA,Defender,24,19/08/1996,Montauban,France,France,175 cm,70 kg,NA,NA,89,Dijon,Coupe de la Ligue,2018-2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,79,1,0,1,1
21703,Cédric Yamberé,Cédric,Yamberé,NA,Defender,30,06/11/1990,Bordeaux,France,Central African Republic,191 cm,81 kg,NA,6.840000,89,Dijon,Ligue 1,2018-2019,0,24,4,0,0,0,1055,4,79,33,35,55,295,159,8,6,34,32,4,0,0,0,0,0,0,0,33,2803,30,3,1,5
21703,Cédric Yamberé,Cédric,Yamberé,NA,Defender,30,06/11/1990,Bordeaux,France,Central African Republic,191 cm,81 kg,NA,NA,89,Dijon,Coupe de France,2018-2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,90,1,0,0,3
21703,Cédric Yamberé,Cédric,Yamberé,NA,Defender,30,06/11/1990,Bordeaux,France,Central African Republic,191 cm,81 kg,NA,NA,89,Dijon,Coupe de la Ligue,2018-2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,180,2,0,0,0
2958,Naïm Sliti,Naïm,Sliti,NA,Midfielder,28,27/07/1992,Marseille,France,Tunisia,173 cm,75 kg,NA,7.154054,89,Dijon,Ligue 1,2018-2019,0,68,23,3,0,4,640,75,75,35,0,12,456,231,138,86,76,33,2,0,0,1,0,1,0,0,35,2289,25,10,13,10
2958,Naïm Sliti,Naïm,Sliti,NA,Midfielder,28,27/07/1992,Marseille,France,Tunisia,173 cm,75 kg,NA,NA,89,Dijon,Coupe de la Ligue,2018-2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,180,2,0,0,0
2958,Naïm Sliti,Naïm,Sliti,NA,Midfielder,28,27/07/1992,Marseille,France,Tunisia,173 cm,75 kg,NA,NA,89,Dijon,Coupe de France,2018-2019,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,253,3,0,2,0
21692,Bobby Allain,Bobby,Allain,NA,Goalkeeper,29,28/11/1991,Clamart,France,France,185 cm,75 kg,NA,7.028571,89,Dijon,Ligue 1,2018-2019,0,0,0,0,18,0,238,0,56,0,0,0,19,14,0,0,6,1,1,0,0,0,0,0,0,0,13,1170,13,0,0,25
21692,Bobby Allain,Bobby,Allain,NA,Goalkeeper,29,28/11/1991,Clamart,France,France,185 cm,75 kg,NA,NA,89,Dijon,Coupe de la Ligue,2018-2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,90,1,0,0,1
21692,Bobby Allain,Bobby,Allain,NA,Goalkeeper,29,28/11/1991,Clamart,France,France,185 cm,75 kg,NA,NA,89,Dijon,Coupe de France,2018-2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,90,1,0,0,3
21704,M. Abeid,Mehdi,Abeid,NA,Midfielder,28,06/08/1992,Montreuil,France,Algeria,178 cm,77 kg,NA,6.788888,89,Dijon,Ligue 1,2018-2019,0,37,11,3,0,0,897,22,82,35,7,28,297,129,59,30,29,57,6,0,0,0,0,1,0,0,26,2027,23,3,7,4
21704,M. Abeid,Mehdi,Abeid,NA,Midfielder,28,06/08/1992,Montreuil,France,Algeria,178 cm,77 kg,NA,NA,89,Dijon,Coupe de France,2018-2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,75,1,0,1,1
21713,B. Jeannot,Benjamin,Jeannot,NA,Attacker,28,22/01/1992,Laxou,France,France,183 cm,75 kg,NA,6.809090,89,Dijon,Ligue 1,2018-2019,0,49,13,2,0,1,323,11,72,13,3,12,294,128,22,14,23,35,3,0,0,0,0,0,0,0,21,1448,19,2,14,8
21713,B. Jeannot,Benjamin,Jeannot,NA,Attacker,28,22/01/1992,Laxou,France,France,183 cm,75 kg,NA,NA,89,Dijon,Coupe de la Ligue,2018-2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,136,2,0,1,0
21715,W. Saïd,Wesley,Saïd,NA,Attacker,25,19/04/1995,Noisy-le-Grand,France,France,171 cm,75 kg,NA,6.897222,89,Dijon,Ligue 1,2018-2019,0,66,31,4,0,2,444,32,74,21,0,10,264,112,71,46,15,51,4,0,0,0,0,0,1,0,34,2260,25,9,16,12
21715,W. Saïd,Wesley,Saïd,NA,Attacker,25,19/04/1995,Noisy-le-Grand,France,France,171 cm,75 kg,NA,NA,89,Dijon,Coupe de la Ligue,2018-2019,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,154,2,0,1,0
21715,W. Saïd,Wesley,Saïd,NA,Attacker,25,19/04/1995,Noisy-le-Grand,France,France,171 cm,75 kg,NA,NA,89,Dijon,Coupe de France,2018-2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,159,1,3,0,3
2784,R. Rúnarsson,Rúnar Alex,Rúnarsson,NA,Goalkeeper,25,18/02/1995,NA,Iceland,Iceland,186 cm,76 kg,NA,6.446153,89,Dijon,Ligue 1,2018-2019,0,0,0,0,44,0,515,0,65,0,0,1,22,19,2,2,4,0,0,0,0,0,0,0,0,0,25,2250,25,0,0,12
2784,R. Rúnarsson,Rúnar Alex,Rúnarsson,NA,Goalkeeper,25,18/02/1995,NA,Iceland,Iceland,186 cm,76 kg,NA,NA,89,Dijon,Coupe de la Ligue,2018-2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,90,1,0,0,0
2784,R. Rúnarsson,Rúnar Alex,Rúnarsson,NA,Goalkeeper,25,18/02/1995,NA,Iceland,Iceland,186 cm,76 kg,NA,NA,89,Dijon,Coupe de France,2018-2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,360,4,0,0,0
21693,L. Ntumba,Levi Kahamba,Ntumba,NA,Goalkeeper,19,12/01/2001,NA,France,France,194 cm,NA,NA,NA,89,Dijon,Ligue 1,2018-2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21693,L. Ntumba,Levi Kahamba,Ntumba,NA,Goalkeeper,19,12/01/2001,NA,France,France,194 cm,NA,NA,NA,89,Dijon,Coupe de la Ligue,2018-2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21693,L. Ntumba,Levi Kahamba,Ntumba,NA,Goalkeeper,19,12/01/2001,NA,France,France,194 cm,NA,NA,NA,89,Dijon,Coupe de France,2018-2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
21695,M. Alphonse,Mickaël,Alphonse,NA,Defender,31,12/07/1989,Louhans-Cuiseaux,France,Guadeloupe,182 cm,75 kg,NA,6.658333,89,Dijon,Ligue 1,2018-2019,0,4,1,1,0,0,180,8,53,5,1,11,76,52,12,8,14,9,0,0,0,0,0,0,0,0,11,566,6,5,0,16
21695,M. Alphonse,Mickaël,Alphonse,NA,Defender,31,12/07/1989,Louhans-Cuiseaux,France,Guadeloupe,182 cm,75 kg,NA,NA,89,Dijon,Coupe de la Ligue,2018-2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,90,1,0,0,1
21695,M. Alphonse,Mickaël,Alphonse,NA,Defender,31,12/07/1989,Louhans-Cuiseaux,France,Guadeloupe,182 cm,75 kg,NA,NA,89,Dijon,Coupe de France,2018-2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,175,2,0,1,1
21694,N. Aguerd,Nayef,Aguerd,NA,Defender,24,30/03/1996,NA,Morocco,Morocco,NA,NA,NA,6.900000,89,Dijon,Ligue 1,2018-2019,0,10,4,3,0,0,448,2,69,11,12,14,128,71,6,5,8,19,4,0,1,0,1,0,0,0,13,1051,12,1,1,8
21694,N. Aguerd,Nayef,Aguerd,NA,Defender,24,30/03/1996,NA,Morocco,Morocco,NA,NA,NA,NA,89,Dijon,Coupe de la Ligue,2018-2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,72,1,0,1,0
21694,N. Aguerd,Nayef,Aguerd,NA,Defender,24,30/03/1996,NA,Morocco,Morocco,NA,NA,NA,NA,89,Dijon,Coupe de France,2018-2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,270,3,0,0,0
21699,S. Coulibaly,Senou,Coulibaly,NA,Defender,26,04/09/1994,NA,France,Mali,NA,NA,NA,6.400000,89,Dijon,Ligue 1,2018-2019,0,2,1,1,0,0,193,2,67,11,4,13,73,38,4,2,2,14,1,0,1,0,0,0,0,0,9,410,6,3,1,12
21699,S. Coulibaly,Senou,Coulibaly,NA,Defender,26,04/09/1994,NA,France,Mali,NA,NA,NA,NA,89,Dijon,Coupe de la Ligue,2018-2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,90,1,0,0,0
21699,S. Coulibaly,Senou,Coulibaly,NA,Defender,26,04/09/1994,NA,France,Mali,NA,NA,NA,NA,89,Dijon,Coupe de France,2018-2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,270,3,0,0,1
21696,T. Barbet,Théo,Barbet,NA,Defender,19,06/03/2001,Mâcon,France,France,NA,NA,NA,NA,89,Dijon,Ligue 1,2018-2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21700,W. Lautoa,Wesley,Lautoa,NA,Defender,33,25/08/1987,Ëpernay,France,France,184 cm,87 kg,NA,6.827777,89,Dijon,Ligue 1,2018-2019,12,15,3,0,0,1,1414,6,85,58,16,89,371,200,20,15,41,53,12,1,0,0,1,0,0,0,34,3025,34,0,2,1
21700,W. Lautoa,Wesley,Lautoa,NA,Defender,33,25/08/1987,Ëpernay,France,France,184 cm,87 kg,NA,NA,89,Dijon,Coupe de France,2018-2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,270,3,0,0,0
21700,W. Lautoa,Wesley,Lautoa,NA,Defender,33,25/08/1987,Ëpernay,France,France,184 cm,87 kg,NA,NA,89,Dijon,Coupe de la Ligue,2018-2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,0,1,0,1
21698,F. Chafik,Fouad,Chafik,NA,Defender,34,16/10/1986,Pierrelatte,France,Morocco,183 cm,72 kg,NA,6.763636,89,Dijon,Ligue 1,2018-2019,0,9,3,0,0,2,550,17,73,32,3,23,182,100,31,17,18,16,2,0,0,0,0,0,0,0,21,1854,21,0,7,13
21698,F. Chafik,Fouad,Chafik,NA,Defender,34,16/10/1986,Pierrelatte,France,Morocco,183 cm,72 kg,NA,NA,89,Dijon,Coupe de la Ligue,2018-2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,101,1,1,0,1
21698,F. Chafik,Fouad,Chafik,NA,Defender,34,16/10/1986,Pierrelatte,France,Morocco,183 cm,72 kg,NA,NA,89,Dijon,Coupe de France,2018-2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,180,2,0,0,2
21711,F. Sammaritano,Frédéric,Sammaritano,NA,Midfielder,34,23/03/1986,Vannes,France,France,162 cm,65 kg,NA,6.507142,89,Dijon,Ligue 1,2018-2019,0,10,5,0,0,0,161,6,84,5,1,8,67,19,9,3,5,14,3,1,0,0,0,0,0,0,14,536,6,8,5,15
21711,F. Sammaritano,Frédéric,Sammaritano,NA,Midfielder,34,23/03/1986,Vannes,France,France,162 cm,65 kg,NA,NA,89,Dijon,Coupe de France,2018-2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,0,1,0,1
21710,J. Marié,Jordan,Marié,NA,Midfielder,29,29/09/1991,Epinal,France,France,177 cm,71 kg,NA,6.800000,89,Dijon,Ligue 1,2018-2019,0,15,7,1,0,1,717,15,74,30,5,40,210,102,15,10,17,22,4,0,0,0,0,0,0,0,26,1803,20,6,5,12
21710,J. Marié,Jordan,Marié,NA,Midfielder,29,29/09/1991,Epinal,France,France,177 cm,71 kg,NA,NA,89,Dijon,Coupe de la Ligue,2018-2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,180,2,0,0,0
21710,J. Marié,Jordan,Marié,NA,Midfielder,29,29/09/1991,Epinal,France,France,177 cm,71 kg,NA,NA,89,Dijon,Coupe de France,2018-2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,29,0,3,0,4
21706,F. Balmont,Florent,Balmont,NA,Midfielder,40,02/02/1980,Sainte-Foy-lès-Lyon,France,France,168 cm,72 kg,NA,6.713636,89,Dijon,Ligue 1,2018-2019,2,6,0,0,0,1,614,22,81,16,3,7,129,59,4,4,23,26,3,0,0,0,0,0,0,0,20,1082,15,5,11,13
21706,F. Balmont,Florent,Balmont,NA,Midfielder,40,02/02/1980,Sainte-Foy-lès-Lyon,France,France,168 cm,72 kg,NA,NA,89,Dijon,Coupe de la Ligue,2018-2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,100,1,1,1,1
